#country+code,#country+name,#indicator+code,#indicator+name,#indicator+value+num,#date+year
KGZ,Kyrgyzstan,46106,Primary school dropout rate (% of primary school cohort),1.91988,2005
KGZ,Kyrgyzstan,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",24.48841,2005
KGZ,Kyrgyzstan,47906,Median age (years),23.832,2005
KGZ,Kyrgyzstan,48706,"Labour force participation rate (% ages 15 and older), female",54.057,2005
KGZ,Kyrgyzstan,48806,"Labour force participation rate (% ages 15 and older), male",76.086,2005
KGZ,Kyrgyzstan,49006,Sex ratio at birth (male to female births),1.05,2005
KGZ,Kyrgyzstan,52306,Research and development expenditure (% of GDP),0.19861,2005
KGZ,Kyrgyzstan,52606,"Remittances, inflows (% of GDP)",12.732467,2005
KGZ,Kyrgyzstan,53506,"Foreign direct investment, net inflows (% of GDP)",1.7301202,2005
KGZ,Kyrgyzstan,57206,"Mortality rate, infant (per 1,000 live births)",34.070003,2005
KGZ,Kyrgyzstan,57506,"Mortality rate, under-five (per 1,000 live births)",39.229215,2005
KGZ,Kyrgyzstan,57806,"Mortality rate, female adult (per 1,000 people)",143.731,2005
KGZ,Kyrgyzstan,57906,"Mortality rate, male adult (per 1,000 people)",300.73,2005
KGZ,Kyrgyzstan,58006,"HIV prevalence, adult (% ages 15-49)",0.1,2005
KGZ,Kyrgyzstan,61006,"Homicide rate (per 100,000 people)",9.674228722,2005
KGZ,Kyrgyzstan,63106,Population ages 15–64 (millions),3.217816,2005
KGZ,Kyrgyzstan,63206,"Gross enrolment ratio, primary (% of primary school-age population)",98.852,2005
KGZ,Kyrgyzstan,63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",86.58277,2005
KGZ,Kyrgyzstan,63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",42.58229,2005
KGZ,Kyrgyzstan,64306,"Infants lacking immunization, measles (% of one-year-olds)",1,2005
KGZ,Kyrgyzstan,64406,"Infants lacking immunization, DTP (% of one-year-olds)",2,2005
KGZ,Kyrgyzstan,65606,Gross fixed capital formation (% of GDP),16.00607339,2005
KGZ,Kyrgyzstan,68606,Gender Inequality Index (GII),0.676,2005
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),67.046,2005
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),12.56246,2005
KGZ,Kyrgyzstan,89006,"Maternal mortality ratio (deaths per 100,000 live births)",82,2005
KGZ,Kyrgyzstan,97306,Natural resource depletion (% of GNI),0.463632268,2005
KGZ,Kyrgyzstan,99106,Net official development assistance received (% of GNI),10.02762,2005
KGZ,Kyrgyzstan,100806,Forest area (% of total land area),4.532325275,2005
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),10.15193232,2005
KGZ,Kyrgyzstan,103206,Life expectancy index,0.723784615,2005
KGZ,Kyrgyzstan,103606,Income index,0.532420296,2005
KGZ,Kyrgyzstan,103706,Education index,0.687354966,2005
KGZ,Kyrgyzstan,110806,"Net migration rate (per 1,000 people)",-6.919,2005
KGZ,Kyrgyzstan,110906,"Unemployment, youth (% ages 15–24)",14.496,2005
KGZ,Kyrgyzstan,111306,Private capital flows (% of GDP),-1.822174,2005
KGZ,Kyrgyzstan,120606,"Life expectancy at birth, female (years)",71.212,2005
KGZ,Kyrgyzstan,121106,"Life expectancy at birth, male (years)",63.101,2005
KGZ,Kyrgyzstan,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),48.826,2005
KGZ,Kyrgyzstan,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),8.9,2005
KGZ,Kyrgyzstan,123306,"Expected years of schooling, female (years)",12.7642,2005
KGZ,Kyrgyzstan,123406,"Expected years of schooling, male (years)",12.1749,2005
KGZ,Kyrgyzstan,123506,"Estimated gross national income per capita, female (2017 PPP $)",2402.201484,2005
KGZ,Kyrgyzstan,123606,"Estimated gross national income per capita, male (2017 PPP $)",4403.555441,2005
KGZ,Kyrgyzstan,128306,"Prison population (per 100,000 people)",310.5,2005
KGZ,Kyrgyzstan,132706,Population ages 65 and older (millions),0.286395,2005
KGZ,Kyrgyzstan,132806,Population under age 5 (millions),0.482884,2005
KGZ,Kyrgyzstan,133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",13.41141,2005
KGZ,Kyrgyzstan,133206,Exports and imports (% of GDP),95.084005,2005
KGZ,Kyrgyzstan,136906,"Human Development Index (HDI), female",0.628765365,2005
KGZ,Kyrgyzstan,137006,"Human Development Index (HDI), male",0.64825255,2005
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.642,2005
KGZ,Kyrgyzstan,137906,Gender Development Index (GDI),0.9699389,2005
KGZ,Kyrgyzstan,140606,"Unemployment, total (% of labour force)",8.11,2005
KGZ,Kyrgyzstan,147206,International student mobility (% of total tertiary enrolment),9.29057,2005
KGZ,Kyrgyzstan,147906,Youth not in school or employment (% ages 15-24),18.827,2005
KGZ,Kyrgyzstan,148206,Labour force participation rate (% ages 15 and older),64.847,2005
KGZ,Kyrgyzstan,148306,Employment to population ratio (% ages 15 and older),59.588,2005
KGZ,Kyrgyzstan,149206,Government expenditure on education (% of GDP),4.87384,2005
KGZ,Kyrgyzstan,150606,Employment in agriculture (% of total employment),38.5,2005
KGZ,Kyrgyzstan,150706,Employment in services (% of total employment),43.92,2005
KGZ,Kyrgyzstan,153706,Working poor at PPP$3.20 a day (% of total employment),46.527,2005
KGZ,Kyrgyzstan,164406,Adjusted net savings (% of GNI),4.0520624,2005
KGZ,Kyrgyzstan,169706,Total unemployment rate (female to male ratio),1.221397733,2005
KGZ,Kyrgyzstan,169806,Youth unemployment rate (female to male ratio),1.214440541,2005
KGZ,Kyrgyzstan,174206,"Total debt service (% of exports of goods, services and primary income)",14.811216,2005
KGZ,Kyrgyzstan,174306,Fossil fuel energy consumption (% of total energy consumption),66.02258082,2005
KGZ,Kyrgyzstan,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",42.88772394,2005
KGZ,Kyrgyzstan,175906,"Share of graduates in science, technology, engineering and mathematics programmes at tertiary level, female (%)",15.48053,2005
KGZ,Kyrgyzstan,177706,Survival rate to the last grade of lower secondary general education (%),93.18328,2005
KGZ,Kyrgyzstan,178306,Gross capital formation (% of GDP),16.418207,2005
KGZ,Kyrgyzstan,179706,Ratio of education and health expenditure to military expenditure,7.633754,2005
KGZ,Kyrgyzstan,180706,"Share of graduates in science, technology, engineering and mathematics programmes at tertiary level, male (%)",15.44016,2005
KGZ,Kyrgyzstan,181206,Proportion of births attended by skilled health personnel (%),97.9,2005
KGZ,Kyrgyzstan,181706,Rural population with access to electricity (%),99.259519,2005
KGZ,Kyrgyzstan,181806,Current health expenditure (% of GDP),7.450107,2005
KGZ,Kyrgyzstan,182106,"Malaria incidence (per 1,000 people at risk)",0.05709,2005
KGZ,Kyrgyzstan,182206,"Tuberculosis incidence (per 100,000 people)",143,2005
KGZ,Kyrgyzstan,182806,Population using safely managed drinking-water services (%),49,2005
KGZ,Kyrgyzstan,183506,"Share of graduates from science, technology, engineering and mathematics programmes in tertiary education who are female (%)",56.84905,2005
KGZ,Kyrgyzstan,183706,"Share of graduates from science, technology, engineering and mathematics programmes in tertiary education who are male (%)",43.15095,2005
KGZ,Kyrgyzstan,183906,"Labour share of GDP, comprising wages and social protection transfers (%)",38,2005
KGZ,Kyrgyzstan,184306,"Number of deaths and missing persons attributed to disasters (per 100,000 population)",1.37922,2005
KGZ,Kyrgyzstan,186706,"Carbon dioxide emissions, per unit of GDP (kg per 2010 US$ of GDP)",0.40803,2005
KGZ,Kyrgyzstan,194506,"Gross domestic product (GDP), total (2017 PPP $ billions)",18.1605839,2005
KGZ,Kyrgyzstan,194906,GDP per capita (2017 PPP $),3517.720509,2005
KGZ,Kyrgyzstan,195606,"Carbon dioxide emissions, production emissions per capita (tonnes)",1.086349367,2005
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),3394.227672,2005
KGZ,Kyrgyzstan,195906,"Domestic material consumption per capita, (tonnes)",6.86572,2005
KGZ,Kyrgyzstan,196006,"Use of fertilizer nutrient nitrogen (N), per area of cropland (kg per hectare)",21.82,2005
KGZ,Kyrgyzstan,196106,"Use of fertilizer nutrient phosphorus (expressed as P2O5), per area of cropland (kg per hectare)",1.5,2005
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),49.844,2004
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.912,2004
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),12.49635,2004
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),10.0908354,2004
KGZ,Kyrgyzstan,103206,Life expectancy index,0.721723077,2004
KGZ,Kyrgyzstan,103606,Income index,0.53252059,2004
KGZ,Kyrgyzstan,103706,Education index,0.683482013,2004
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.64,2004
KGZ,Kyrgyzstan,182806,Population using safely managed drinking-water services (%),47,2004
KGZ,Kyrgyzstan,183906,"Labour share of GDP, comprising wages and social protection transfers (%)",38.59999847,2004
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),3396.482031,2004
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),50.979,2003
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.792,2003
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),12.5509,2003
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),10.02973848,2003
KGZ,Kyrgyzstan,103206,Life expectancy index,0.719876923,2003
KGZ,Kyrgyzstan,103606,Income index,0.526419764,2003
KGZ,Kyrgyzstan,103706,Education index,0.682960727,2003
KGZ,Kyrgyzstan,128306,"Prison population (per 100,000 people)",337.7,2003
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.637,2003
KGZ,Kyrgyzstan,182806,Population using safely managed drinking-water services (%),47,2003
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),3262.038415,2003
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),51.499,2002
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.657,2002
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),12.28665,2002
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),9.96864156,2002
KGZ,Kyrgyzstan,103206,Life expectancy index,0.7178,2002
KGZ,Kyrgyzstan,103606,Income index,0.51723506,2002
KGZ,Kyrgyzstan,103706,Education index,0.673583885,2002
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.63,2002
KGZ,Kyrgyzstan,182806,Population using safely managed drinking-water services (%),47,2002
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),3069.604946,2002
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),51.487,2001
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.503,2001
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),12.19281,2001
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),9.90754464,2001
KGZ,Kyrgyzstan,103206,Life expectancy index,0.715430769,2001
KGZ,Kyrgyzstan,103606,Income index,0.518070005,2001
KGZ,Kyrgyzstan,103706,Education index,0.668940655,2001
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.628,2001
KGZ,Kyrgyzstan,182806,Population using safely managed drinking-water services (%),46,2001
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),3086.618843,2001
KGZ,Kyrgyzstan,23806,Population with at least some secondary education (% ages 25 and older),79.8,2000
KGZ,Kyrgyzstan,23906,"Population with at least some secondary education, female (% ages 25 and older)",87.311965,2000
KGZ,Kyrgyzstan,24006,"Population with at least some secondary education, male (% ages 25 and older)",79.66,2000
KGZ,Kyrgyzstan,24106,"Mean years of schooling, female (years)",9.703,2000
KGZ,Kyrgyzstan,24206,"Mean years of schooling, male (years)",10.0042,2000
KGZ,Kyrgyzstan,31706,Share of seats in parliament (% held by women),6,2000
KGZ,Kyrgyzstan,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",62.53,2000
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),51.505,2000
KGZ,Kyrgyzstan,43606,"Internet users, total (% of population)",1.0414,2000
KGZ,Kyrgyzstan,44206,Total population (millions),4.920712,2000
KGZ,Kyrgyzstan,45106,Urban population (%),35.3,2000
KGZ,Kyrgyzstan,46006,Mobile phone subscriptions (per 100 people),0.1829,2000
KGZ,Kyrgyzstan,46106,Primary school dropout rate (% of primary school cohort),6.9665,2000
KGZ,Kyrgyzstan,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",24.14416,2000
KGZ,Kyrgyzstan,47906,Median age (years),22.527,2000
KGZ,Kyrgyzstan,48706,"Labour force participation rate (% ages 15 and older), female",55.236,2000
KGZ,Kyrgyzstan,48806,"Labour force participation rate (% ages 15 and older), male",73.928,2000
KGZ,Kyrgyzstan,49006,Sex ratio at birth (male to female births),1.07,2000
KGZ,Kyrgyzstan,52306,Research and development expenditure (% of GDP),0.15637,2000
KGZ,Kyrgyzstan,52606,"Remittances, inflows (% of GDP)",0.16381206,2000
KGZ,Kyrgyzstan,53506,"Foreign direct investment, net inflows (% of GDP)",-0.17231107,2000
KGZ,Kyrgyzstan,57206,"Mortality rate, infant (per 1,000 live births)",42.2132,2000
KGZ,Kyrgyzstan,57506,"Mortality rate, under-five (per 1,000 live births)",49.451987,2000
KGZ,Kyrgyzstan,57806,"Mortality rate, female adult (per 1,000 people)",149.684,2000
KGZ,Kyrgyzstan,57906,"Mortality rate, male adult (per 1,000 people)",297.763,2000
KGZ,Kyrgyzstan,58006,"HIV prevalence, adult (% ages 15-49)",0.1,2000
KGZ,Kyrgyzstan,61006,"Homicide rate (per 100,000 people)",8.738572792,2000
KGZ,Kyrgyzstan,63106,Population ages 15–64 (millions),2.930402,2000
KGZ,Kyrgyzstan,63206,"Gross enrolment ratio, primary (% of primary school-age population)",96.33526,2000
KGZ,Kyrgyzstan,63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",84.75101,2000
KGZ,Kyrgyzstan,63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",35.40403,2000
KGZ,Kyrgyzstan,64306,"Infants lacking immunization, measles (% of one-year-olds)",2,2000
KGZ,Kyrgyzstan,64406,"Infants lacking immunization, DTP (% of one-year-olds)",1,2000
KGZ,Kyrgyzstan,65606,Gross fixed capital formation (% of GDP),18.02664414,2000
KGZ,Kyrgyzstan,68606,Gender Inequality Index (GII),0.481,2000
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.338,2000
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),11.84478,2000
KGZ,Kyrgyzstan,89006,"Maternal mortality ratio (deaths per 100,000 live births)",79,2000
KGZ,Kyrgyzstan,97306,Natural resource depletion (% of GNI),0.521290587,2000
KGZ,Kyrgyzstan,99106,Net official development assistance received (% of GNI),15.015278,2000
KGZ,Kyrgyzstan,100806,Forest area (% of total land area),4.474973868,2000
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),9.84644772,2000
KGZ,Kyrgyzstan,103206,Life expectancy index,0.712892308,2000
KGZ,Kyrgyzstan,103606,Income index,0.508039841,2000
KGZ,Kyrgyzstan,103706,Education index,0.657236591,2000
KGZ,Kyrgyzstan,110806,"Net migration rate (per 1,000 people)",-1.15,2000
KGZ,Kyrgyzstan,110906,"Unemployment, youth (% ages 15–24)",12.461,2000
KGZ,Kyrgyzstan,111106,International inbound tourists (thousands),59,2000
KGZ,Kyrgyzstan,111306,Private capital flows (% of GDP),0.5948643,2000
KGZ,Kyrgyzstan,112506,"Suicide rate, male (per 100,000 people, age-standardized)",26.5,2000
KGZ,Kyrgyzstan,112606,"Suicide rate, female (per 100,000 people, age-standardized)",5.4,2000
KGZ,Kyrgyzstan,120606,"Life expectancy at birth, female (years)",70.387,2000
KGZ,Kyrgyzstan,121106,"Life expectancy at birth, male (years)",62.417,2000
KGZ,Kyrgyzstan,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),58.672,2000
KGZ,Kyrgyzstan,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),9.247,2000
KGZ,Kyrgyzstan,123306,"Expected years of schooling, female (years)",11.9068,2000
KGZ,Kyrgyzstan,123406,"Expected years of schooling, male (years)",11.6386,2000
KGZ,Kyrgyzstan,123506,"Estimated gross national income per capita, female (2017 PPP $)",2125.134172,2000
KGZ,Kyrgyzstan,123606,"Estimated gross national income per capita, male (2017 PPP $)",3668.681015,2000
KGZ,Kyrgyzstan,132706,Population ages 65 and older (millions),0.27098,2000
KGZ,Kyrgyzstan,132806,Population under age 5 (millions),0.537785,2000
KGZ,Kyrgyzstan,133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",9.92434,2000
KGZ,Kyrgyzstan,133206,Exports and imports (% of GDP),89.430932,2000
KGZ,Kyrgyzstan,136906,"Human Development Index (HDI), female",0.605968574,2000
KGZ,Kyrgyzstan,137006,"Human Development Index (HDI), male",0.627403326,2000
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.62,2000
KGZ,Kyrgyzstan,137906,Gender Development Index (GDI),0.96583577,2000
KGZ,Kyrgyzstan,140606,"Unemployment, total (% of labour force)",7.54,2000
KGZ,Kyrgyzstan,148206,Labour force participation rate (% ages 15 and older),64.323,2000
KGZ,Kyrgyzstan,148306,Employment to population ratio (% ages 15 and older),59.473,2000
KGZ,Kyrgyzstan,149206,Government expenditure on education (% of GDP),3.50837,2000
KGZ,Kyrgyzstan,150606,Employment in agriculture (% of total employment),53.075,2000
KGZ,Kyrgyzstan,150706,Employment in services (% of total employment),36.454,2000
KGZ,Kyrgyzstan,153706,Working poor at PPP$3.20 a day (% of total employment),72.525,2000
KGZ,Kyrgyzstan,164406,Adjusted net savings (% of GNI),-2.1703073,2000
KGZ,Kyrgyzstan,169706,Total unemployment rate (female to male ratio),1.331762202,2000
KGZ,Kyrgyzstan,169806,Youth unemployment rate (female to male ratio),1.14145968,2000
KGZ,Kyrgyzstan,174206,"Total debt service (% of exports of goods, services and primary income)",30.195284,2000
KGZ,Kyrgyzstan,174306,Fossil fuel energy consumption (% of total energy consumption),62.78335226,2000
KGZ,Kyrgyzstan,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",41.95863134,2000
KGZ,Kyrgyzstan,178306,Gross capital formation (% of GDP),20.010037,2000
KGZ,Kyrgyzstan,179706,Ratio of education and health expenditure to military expenditure,4.20811,2000
KGZ,Kyrgyzstan,181206,Proportion of births attended by skilled health personnel (%),98.6,2000
KGZ,Kyrgyzstan,181706,Rural population with access to electricity (%),99.707648,2000
KGZ,Kyrgyzstan,181806,Current health expenditure (% of GDP),4.41415,2000
KGZ,Kyrgyzstan,182106,"Malaria incidence (per 1,000 people at risk)",0.00313,2000
KGZ,Kyrgyzstan,182206,"Tuberculosis incidence (per 100,000 people)",145,2000
KGZ,Kyrgyzstan,182806,Population using safely managed drinking-water services (%),46,2000
KGZ,Kyrgyzstan,185106,"Age-standardized mortality rate attributed to noncommunicable diseases, female",733.2,2000
KGZ,Kyrgyzstan,185206,"Age-standardized mortality rate attributed to noncommunicable diseases, male",1139.3,2000
KGZ,Kyrgyzstan,186706,"Carbon dioxide emissions, per unit of GDP (kg per 2010 US$ of GDP)",0.44698,2000
KGZ,Kyrgyzstan,194506,"Gross domestic product (GDP), total (2017 PPP $ billions)",15.08172908,2000
KGZ,Kyrgyzstan,194906,GDP per capita (2017 PPP $),3078.909251,2000
KGZ,Kyrgyzstan,195606,"Carbon dioxide emissions, production emissions per capita (tonnes)",0.935332123,2000
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),2888.322386,2000
KGZ,Kyrgyzstan,195906,"Domestic material consumption per capita, (tonnes)",6.50352,2000
KGZ,Kyrgyzstan,196006,"Use of fertilizer nutrient nitrogen (N), per area of cropland (kg per hectare)",19.43,2000
KGZ,Kyrgyzstan,196106,"Use of fertilizer nutrient phosphorus (expressed as P2O5), per area of cropland (kg per hectare)",0.98,2000
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),51.521,1999
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.185,1999
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),11.52617,1999
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),9.7853508,1999
KGZ,Kyrgyzstan,103206,Life expectancy index,0.710538462,1999
KGZ,Kyrgyzstan,103606,Income index,0.502393296,1999
KGZ,Kyrgyzstan,103706,Education index,0.646349749,1999
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.613,1999
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),2782.348363,1999
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),51.494,1998
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.07,1998
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),11.09569333,1998
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),9.547868632,1998
KGZ,Kyrgyzstan,103206,Life expectancy index,0.708769231,1998
KGZ,Kyrgyzstan,103606,Income index,0.501541697,1998
KGZ,Kyrgyzstan,103706,Education index,0.626475991,1998
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.606,1998
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),2766.706586,1998
KGZ,Kyrgyzstan,31706,Share of seats in parliament (% held by women),4.761904762,1997
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),51.432,1997
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.007,1997
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),10.74263667,1997
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),9.398579088,1997
KGZ,Kyrgyzstan,103206,Life expectancy index,0.7078,1997
KGZ,Kyrgyzstan,103606,Income index,0.502049143,1997
KGZ,Kyrgyzstan,103706,Education index,0.611692544,1997
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.601,1997
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),2776.016503,1997
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),51.401,1996
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),65.997,1996
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),10.60828,1996
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),9.249289544,1996
KGZ,Kyrgyzstan,103206,Life expectancy index,0.707646154,1996
KGZ,Kyrgyzstan,103606,Income index,0.49234567,1996
KGZ,Kyrgyzstan,103706,Education index,0.602984096,1996
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.594,1996
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),2603.298478,1996
KGZ,Kyrgyzstan,23806,Population with at least some secondary education (% ages 25 and older),72.5,1995
KGZ,Kyrgyzstan,23906,"Population with at least some secondary education, female (% ages 25 and older)",79.25919887,1995
KGZ,Kyrgyzstan,24006,"Population with at least some secondary education, male (% ages 25 and older)",75.86,1995
KGZ,Kyrgyzstan,24106,"Mean years of schooling, female (years)",8.8,1995
KGZ,Kyrgyzstan,24206,"Mean years of schooling, male (years)",9.46,1995
KGZ,Kyrgyzstan,31706,Share of seats in parliament (% held by women),4.761904762,1995
KGZ,Kyrgyzstan,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",68.832,1995
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),51.338,1995
KGZ,Kyrgyzstan,44206,Total population (millions),4.566096,1995
KGZ,Kyrgyzstan,45106,Urban population (%),36.3,1995
KGZ,Kyrgyzstan,46106,Primary school dropout rate (% of primary school cohort),3.78114,1995
KGZ,Kyrgyzstan,47906,Median age (years),21.575,1995
KGZ,Kyrgyzstan,48706,"Labour force participation rate (% ages 15 and older), female",56.461,1995
KGZ,Kyrgyzstan,48806,"Labour force participation rate (% ages 15 and older), male",73.996,1995
KGZ,Kyrgyzstan,49006,Sex ratio at birth (male to female births),1.05,1995
KGZ,Kyrgyzstan,52606,"Remittances, inflows (% of GDP)",0.0748336,1995
KGZ,Kyrgyzstan,53506,"Foreign direct investment, net inflows (% of GDP)",5.7850047,1995
KGZ,Kyrgyzstan,57206,"Mortality rate, infant (per 1,000 live births)",52.378505,1995
KGZ,Kyrgyzstan,57506,"Mortality rate, under-five (per 1,000 live births)",62.793461,1995
KGZ,Kyrgyzstan,57806,"Mortality rate, female adult (per 1,000 people)",143.575,1995
KGZ,Kyrgyzstan,57906,"Mortality rate, male adult (per 1,000 people)",286.772,1995
KGZ,Kyrgyzstan,58006,"HIV prevalence, adult (% ages 15-49)",0.1,1995
KGZ,Kyrgyzstan,61006,"Homicide rate (per 100,000 people)",11.71679264,1995
KGZ,Kyrgyzstan,63106,Population ages 15–64 (millions),2.600878,1995
KGZ,Kyrgyzstan,63206,"Gross enrolment ratio, primary (% of primary school-age population)",111.67296,1995
KGZ,Kyrgyzstan,63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",88.12209,1995
KGZ,Kyrgyzstan,63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",21.13801,1995
KGZ,Kyrgyzstan,64306,"Infants lacking immunization, measles (% of one-year-olds)",3,1995
KGZ,Kyrgyzstan,64406,"Infants lacking immunization, DTP (% of one-year-olds)",3,1995
KGZ,Kyrgyzstan,65606,Gross fixed capital formation (% of GDP),20.37769974,1995
KGZ,Kyrgyzstan,68606,Gender Inequality Index (GII),0.517,1995
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),66.036,1995
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),10.57539,1995
KGZ,Kyrgyzstan,89006,"Maternal mortality ratio (deaths per 100,000 live births)",101,1995
KGZ,Kyrgyzstan,99106,Net official development assistance received (% of GNI),15.088341,1995
KGZ,Kyrgyzstan,100806,Forest area (% of total land area),4.417883084,1995
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),9.1,1995
KGZ,Kyrgyzstan,103206,Life expectancy index,0.708246154,1995
KGZ,Kyrgyzstan,103606,Income index,0.483370208,1995
KGZ,Kyrgyzstan,103706,Education index,0.597094167,1995
KGZ,Kyrgyzstan,110806,"Net migration rate (per 1,000 people)",-12.362,1995
KGZ,Kyrgyzstan,110906,"Unemployment, youth (% ages 15–24)",9.571,1995
KGZ,Kyrgyzstan,111106,International inbound tourists (thousands),36,1995
KGZ,Kyrgyzstan,111306,Private capital flows (% of GDP),-5.886509,1995
KGZ,Kyrgyzstan,120606,"Life expectancy at birth, female (years)",70.086,1995
KGZ,Kyrgyzstan,121106,"Life expectancy at birth, male (years)",61.981,1995
KGZ,Kyrgyzstan,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),65.942,1995
KGZ,Kyrgyzstan,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),9.618,1995
KGZ,Kyrgyzstan,123306,"Expected years of schooling, female (years)",10.6017,1995
KGZ,Kyrgyzstan,123406,"Expected years of schooling, male (years)",10.3265,1995
KGZ,Kyrgyzstan,123506,"Estimated gross national income per capita, female (2017 PPP $)",1832.046319,1995
KGZ,Kyrgyzstan,123606,"Estimated gross national income per capita, male (2017 PPP $)",3091.000016,1995
KGZ,Kyrgyzstan,132706,Population ages 65 and older (millions),0.25016,1995
KGZ,Kyrgyzstan,132806,Population under age 5 (millions),0.592099,1995
KGZ,Kyrgyzstan,133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",9.28252,1995
KGZ,Kyrgyzstan,133206,Exports and imports (% of GDP),71.824269,1995
KGZ,Kyrgyzstan,136906,"Human Development Index (HDI), female",0.573917451,1995
KGZ,Kyrgyzstan,137006,"Human Development Index (HDI), male",0.597748707,1995
